,SourceFile,ExifTool:ExifToolVersion,File:FileName,File:Directory,File:FileSize,File:FileModifyDate,File:FileAccessDate,File:FileInodeChangeDate,File:FilePermissions,File:FileType,File:FileTypeExtension,File:MIMEType,QuickTime:MajorBrand,QuickTime:MinorVersion,QuickTime:CompatibleBrands,QuickTime:MediaDataSize,QuickTime:MediaDataOffset,QuickTime:MovieHeaderVersion,QuickTime:CreateDate,QuickTime:ModifyDate,QuickTime:TimeScale,QuickTime:Duration,QuickTime:PreferredRate,QuickTime:PreferredVolume,QuickTime:PreviewTime,QuickTime:PreviewDuration,QuickTime:PosterTime,QuickTime:SelectionTime,QuickTime:SelectionDuration,QuickTime:CurrentTime,QuickTime:NextTrackID,QuickTime:TrackHeaderVersion,QuickTime:TrackCreateDate,QuickTime:TrackModifyDate,QuickTime:TrackID,QuickTime:TrackDuration,QuickTime:TrackLayer,QuickTime:TrackVolume,QuickTime:ImageWidth,QuickTime:ImageHeight,QuickTime:CleanApertureDimensions,QuickTime:ProductionApertureDimensions,QuickTime:EncodedPixelsDimensions,QuickTime:GraphicsMode,QuickTime:OpColor,QuickTime:CompressorID,QuickTime:SourceImageWidth,QuickTime:SourceImageHeight,QuickTime:XResolution,QuickTime:YResolution,QuickTime:CompressorName,QuickTime:BitDepth,QuickTime:VideoFrameRate,QuickTime:CameraIdentifier,QuickTime:FrameReadoutTime,QuickTime:MatrixStructure,QuickTime:MediaHeaderVersion,QuickTime:MediaCreateDate,QuickTime:MediaModifyDate,QuickTime:MediaTimeScale,QuickTime:MediaDuration,QuickTime:MediaLanguageCode,QuickTime:Balance,QuickTime:HandlerClass,QuickTime:HandlerVendorID,QuickTime:HandlerDescription,QuickTime:AudioFormat,QuickTime:AudioBitsPerSample,QuickTime:AudioSampleRate,QuickTime:LayoutFlags,QuickTime:AudioChannels,QuickTime:PurchaseFileFormat,QuickTime:HandlerType,Composite:ImageSize,Composite:Megapixels,Composite:AvgBitrate,Composite:Rotation,QuickTime:Artwork,File:ExifByteOrder,File:ImageWidth,File:ImageHeight,File:EncodingProcess,File:BitsPerSample,File:ColorComponents,File:YCbCrSubSampling,EXIF:Make,EXIF:Model,EXIF:Orientation,EXIF:XResolution,EXIF:YResolution,EXIF:ResolutionUnit,EXIF:Software,EXIF:ModifyDate,EXIF:YCbCrPositioning,EXIF:ExposureTime,EXIF:FNumber,EXIF:ExposureProgram,EXIF:ISO,EXIF:ExifVersion,EXIF:DateTimeOriginal,EXIF:CreateDate,EXIF:ComponentsConfiguration,EXIF:ShutterSpeedValue,EXIF:ApertureValue,EXIF:BrightnessValue,EXIF:MeteringMode,EXIF:Flash,EXIF:FocalLength,EXIF:FlashpixVersion,EXIF:ColorSpace,EXIF:ExifImageWidth,EXIF:ExifImageHeight,EXIF:SensingMethod,EXIF:CustomRendered,EXIF:ExposureMode,EXIF:WhiteBalance,EXIF:FocalLengthIn35mmFormat,EXIF:SceneCaptureType,EXIF:GPSLatitudeRef,EXIF:GPSLatitude,EXIF:GPSLongitudeRef,EXIF:GPSLongitude,EXIF:GPSAltitudeRef,EXIF:GPSAltitude,EXIF:GPSTimeStamp,EXIF:GPSImgDirectionRef,EXIF:GPSImgDirection,EXIF:Compression,EXIF:ThumbnailOffset,EXIF:ThumbnailLength,EXIF:ThumbnailImage,XMP:XMPToolkit,XMP:CropX,XMP:CropY,XMP:CropW,XMP:CropH,XMP:AffineA,XMP:AffineB,XMP:AffineC,XMP:AffineD,XMP:AffineX,XMP:AffineY,XMP:CropAngle,XMP:CropTop,XMP:CropBottom,XMP:CropLeft,XMP:CropRight,XMP:HasCrop,XMP:AlreadyApplied,Composite:Aperture,Composite:ScaleFactor35efl,Composite:ShutterSpeed,Composite:GPSAltitude,Composite:GPSLatitude,Composite:GPSLongitude,Composite:CircleOfConfusion,Composite:FOV,Composite:FocalLength35efl,Composite:GPSPosition,Composite:HyperfocalDistance,Composite:LightValue,EXIF:SubjectArea,File:CurrentIPTCDigest,EXIF:ImageUniqueID,EXIF:GPSVersionID,XMP:ModifyDate,XMP:Subject,IPTC:EnvelopeRecordVersion,IPTC:CodedCharacterSet,IPTC:ApplicationRecordVersion,IPTC:Keywords,Photoshop:IPTCDigest,XMP:RegionAppliedToDimensionsW,XMP:RegionAppliedToDimensionsH,XMP:RegionAppliedToDimensionsUnit,XMP:RegionType,XMP:RegionExtensionsTimeStamp,XMP:RegionExtensionsFaceID,XMP:RegionExtensionsConfidenceLevel,XMP:RegionExtensionsAngleInfoYaw,XMP:RegionExtensionsAngleInfoRoll,XMP:RegionAreaY,XMP:RegionAreaW,XMP:RegionAreaUnit,XMP:RegionAreaX,XMP:RegionAreaH,EXIF:UniqueCameraModel,EXIF:GPSDateStamp,XMP:CreatorTool,XMP:MetadataDate,XMP:Format,XMP:DocumentID,XMP:OriginalDocumentID,XMP:InstanceID,XMP:RawFileName,XMP:PhotographicSensitivity,XMP:HistoryAction,XMP:HistoryInstanceID,XMP:HistoryWhen,XMP:HistorySoftwareAgent,XMP:HistoryChanged,XMP:RegionRotation,Composite:GPSDateTime,XMP:HierarchicalSubject,XMP:CreateDate,XMP:DateCreated,IPTC:DateCreated,IPTC:TimeCreated,Composite:DateTimeCreated,XMP:RegionName,XMP:Curve0x,XMP:Curve0y,XMP:Curve1x,XMP:Curve1y,XMP:Curve2x,XMP:Curve2y,XMP:Curve3x,XMP:Curve3y,XMP:Curve4x,XMP:Curve4y,XMP:Shadows,XMP:Highlights,XMP:Vibrance,XMP:ToneCurve,XMP:ToneCurveName,XMP:FillLight,XMP:CropConstrainToWarp,EXIF:DigitalZoomRatio,JFIF:JFIFVersion,JFIF:ResolutionUnit,JFIF:XResolution,JFIF:YResolution,EXIF:Padding,XMP:About,ExifTool:Warning,EXIF:XPKeywords,XMP:Rating,XMP:LastKeywordXMP,EXIF:ImageDescription,QuickTime:Model-rus,QuickTime:SoftwareVersion-rus,QuickTime:ContentCreateDate-rus,QuickTime:GPSCoordinates-rus,QuickTime:Make-rus,QuickTime:Make-rus-RU,QuickTime:CreationDate-rus-RU,QuickTime:GPSCoordinates-rus-RU,QuickTime:Software-rus-RU,QuickTime:Model-rus-RU,QuickTime:Model,QuickTime:SoftwareVersion,QuickTime:ContentCreateDate,QuickTime:GPSCoordinates,QuickTime:Make,QuickTime:CreationDate,QuickTime:Software,Composite:GPSAltitudeRef,PNG:ImageWidth,PNG:ImageHeight,PNG:BitDepth,PNG:ColorType,PNG:Compression,PNG:Filter,PNG:Interlace,PNG:SRGBRendering,PNG:Gamma,PNG:PixelsPerUnitX,PNG:PixelsPerUnitY,PNG:PixelUnits,PNG:WhitePointX,PNG:WhitePointY,PNG:RedX,PNG:RedY,PNG:GreenX,PNG:GreenY,PNG:BlueX,PNG:BlueY
394,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0448.JPG,12.44,IMG_0448.JPG,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0,1633750,2013:04:19 20:20:46+02:00,2023:05:08 01:21:25+02:00,2023:05:08 01:21:25+02:00,100755,JPEG,JPG,image/jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3264 2448,7.990272,,,,MM,3264.0,2448.0,0.0,8.0,3.0,2 2,,,6.0,72.0,72.0,2.0,,,1.0,,,,,0221,,,1 2 3 0,,,,,,,0100,1.0,3264.0,2448.0,,,,,,0.0,,,,,,,,,,6.0,298.0,6934.0,"(Binary data 6934 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0449.JPG,12.44,IMG_0449.JPG,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0,1553063,2013:04:19 20:21:06+02:00,2023:05:08 01:21:25+02:00,2023:05:08 01:21:25+02:00,100755,JPEG,JPG,image/jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3264 2448,7.990272,,,,MM,3264.0,2448.0,0.0,8.0,3.0,2 2,,,6.0,72.0,72.0,2.0,,,1.0,,,,,0221,,,1 2 3 0,,,,,,,0100,1.0,3264.0,2448.0,,,,,,0.0,,,,,,,,,,6.0,298.0,6040.0,"(Binary data 6040 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0450.JPG,12.44,IMG_0450.JPG,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0,1108362,2015:04:05 15:24:12+02:00,2023:05:08 01:21:25+02:00,2023:05:08 01:21:25+02:00,100755,JPEG,JPG,image/jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3264 2448,7.990272,,,,MM,3264.0,2448.0,0.0,8.0,3.0,2 2,Apple,iPhone 5,1.0,72.0,72.0,2.0,6.1.3,2015:04:05 16:24:12,1.0,0.05,2.4,2.0,100.0,0221,2013:04:21 11:52:41,2013:04:21 11:52:41,1 2 3 0,0.0499990062408592,2.40000000859426,2.788869765,5.0,0.0,4.13,0100,1.0,3264.0,2448.0,2.0,2.0,0.0,0.0,33.0,0.0,N,55.9135,E,37.5543333333333,0.0,192.9681818,07:52:35.26,T,20.70270539,6.0,952.0,5250.0,"(Binary data 5250 bytes, use -b option to extract)",XMP Core 5.1.2,,,,,,,,,,,,,,,,,,2.4,7.99031476997579,0.05,192.9681818,55.9135,37.5543333333333,0.00376033504233997,57.2209676644141,33.0,55.9135 37.5543333333333,1.89000224358841,6.84799690655495,,1bab3f899add481b7f5e54ec3db3372c,6e2089cab0a095e8ba533dcd30c8d59a,2 2 0 0,2015:04:05 16:24:12+03:00,Тимофей,4.0,%G,4.0,Тимофей,1bab3f899add481b7f5e54ec3db3372c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0451.JPG,12.44,IMG_0451.JPG,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0,1356231,2015:07:24 10:57:26+02:00,2023:05:08 01:21:25+02:00,2023:05:08 01:21:25+02:00,100755,JPEG,JPG,image/jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3264 2448,7.990272,,,,MM,3264.0,2448.0,0.0,8.0,3.0,2 2,Apple,iPhone 5,1.0,72.0,72.0,2.0,6.1.3,2015:04:05 16:25:31,1.0,0.05,2.4,2.0,100.0,0221,2013:04:21 11:52:50,2013:04:21 11:52:50,1 2 3 0,0.0499990062408592,2.40000000859426,2.478059333,5.0,0.0,4.13,0100,1.0,3264.0,2448.0,2.0,2.0,0.0,0.0,33.0,0.0,N,55.9135,E,37.5543333333333,0.0,192.9681818,07:52:35.26,T,36.62464986,6.0,952.0,5945.0,"(Binary data 5945 bytes, use -b option to extract)","Adobe XMP Core 5.6-c011 79.156380, 2014/05/21-23:38:37        ",,,,,,,,,,,,,,,,,,2.4,7.99031476997579,0.05,192.9681818,55.9135,37.5543333333333,0.00376033504233997,57.2209676644141,33.0,55.9135 37.5543333333333,1.89000224358841,6.84799690655495,,36c3e788d109fb32b8fc0d0a80a9ccf6,450a75d60a532695a5fe7abcd49e5ee7,2 2 0 0,2015:04:05 16:25:31+03:00,,4.0,%G,4.0,,36c3e788d109fb32b8fc0d0a80a9ccf6,3264.0,2448.0,pixel,Face,,,,,,0.46533,0.34054,,0.48283,0.45406,,2013:04:21,6.1.3,2015:07:24 11:57:26+03:00,image/jpeg,5285D71166779DCEBAFEA21640984822,5285D71166779DCEBAFEA21640984822,xmp.iid:45991524-00ae-41bd-b644-cb89cef598ec,IMG_0451.JPG,100.0,saved,xmp.iid:45991524-00ae-41bd-b644-cb89cef598ec,2015:07:24 11:57:26+03:00,Adobe Photoshop Lightroom 6.1 (Macintosh),/metadata,0.03787,2013:04:21 07:52:35.26Z,,2013:04:21 11:52:50,2013:04:21 11:52:50,2013:04:21,11:52:50,2013:04:21 11:52:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0452.JPG,12.44,IMG_0452.JPG,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0,5675339,2015:04:05 15:03:57+02:00,2023:05:08 01:21:25+02:00,2023:05:08 01:21:25+02:00,100755,JPEG,JPG,image/jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3264 2448,7.990272,,,,MM,3264.0,2448.0,0.0,8.0,3.0,1 1,Apple,iPhone 5,1.0,72.0,72.0,2.0,ProCam 2.2,2015:04:05 16:03:57,1.0,0.06666666667,2.4,2.0,400.0,0221,2013:04:21 20:52:47,2013:04:21 20:52:47,1 2 3 0,0.0666659985042524,2.40000000859426,-0.2243938644,5.0,16.0,4.13,0100,1.0,3264.0,2448.0,2.0,,0.0,0.0,33.0,0.0,N,55.8216666666667,E,37.6063333333333,0.0,,,,,6.0,896.0,11554.0,"(Binary data 11554 bytes, use -b option to extract)",XMP Core 5.1.2,,,,,,,,,,,,,,,,,,2.4,7.99031476997579,0.06666666667,,55.8216666666667,37.6063333333333,0.00376033504233997,57.2209676644141,33.0,55.8216666666667 37.6063333333333,1.89000224358841,4.43295940720397,1631 1223 881 881,1ef87be162499aa3f081939c1f4e91f9,4b9404fd82274c8be49786ed23427e02,2 2 0 0,2015:04:05 16:03:57+03:00,Ирина,4.0,%G,4.0,Ирина,1ef87be162499aa3f081939c1f4e91f9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0454.JPG,12.44,IMG_0454.JPG,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0,2263479,2013:04:23 08:40:48+02:00,2023:05:08 01:21:25+02:00,2023:05:08 01:21:25+02:00,100755,JPEG,JPG,image/jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3264 2448,7.990272,,,,MM,3264.0,2448.0,0.0,8.0,3.0,2 2,Apple,iPhone 5,3.0,72.0,72.0,2.0,6.1.3,2013:04:23 10:40:48,1.0,0.02,2.4,2.0,64.0,0221,2013:04:23 10:40:48,2013:04:23 10:40:48,1 2 3 0,0.0199990040246303,2.40000000859426,5.166503428,5.0,0.0,4.13,0100,1.0,3264.0,2448.0,2.0,2.0,0.0,0.0,33.0,0.0,N,59.881,E,30.3056666666667,0.0,16.0,06:40:45.01,,,6.0,862.0,7926.0,"(Binary data 7926 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,,2.4,7.99031476997579,0.02,16.0,59.881,30.3056666666667,0.00376033504233997,57.2209676644141,33.0,59.881 30.3056666666667,1.89000224358841,8.81378119121704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0455.JPG,12.44,IMG_0455.JPG,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0,1942428,2013:04:23 10:54:46+02:00,2023:05:08 01:21:25+02:00,2023:05:08 01:21:25+02:00,100755,JPEG,JPG,image/jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3264 2448,7.990272,,,,MM,3264.0,2448.0,0.0,8.0,3.0,2 2,Apple,iPhone 5,6.0,72.0,72.0,2.0,6.1.3,2013:04:23 12:54:46,1.0,0.01234567901,2.4,2.0,50.0,0221,2013:04:23 12:54:46,2013:04:23 12:54:46,1 2 3 0,0.0123039951930269,2.40000000859426,5.614429791,5.0,9.0,4.13,0100,1.0,3264.0,2448.0,2.0,,0.0,0.0,33.0,0.0,N,59.881,E,30.307,0.0,15.56225681,08:54:45.7,T,97.45257453,6.0,902.0,6385.0,"(Binary data 6385 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,,2.4,7.99031476997579,0.01234567901,15.56225681,59.881,30.307,0.00376033504233997,57.2209676644141,33.0,59.881 30.307,1.89000224358841,9.86591881482632,1631 1223 881 881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0456.JPG,12.44,IMG_0456.JPG,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0,2840524,2013:04:23 11:01:10+02:00,2023:05:08 01:21:25+02:00,2023:05:08 01:21:25+02:00,100755,JPEG,JPG,image/jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3264 2448,7.990272,,,,MM,3264.0,2448.0,0.0,8.0,3.0,2 2,Apple,iPhone 5,1.0,72.0,72.0,2.0,6.1.3,2013:04:23 13:01:10,1.0,0.03703703704,2.4,2.0,50.0,0221,2013:04:23 13:01:10,2013:04:23 13:01:10,1 2 3 0,0.0367180073890376,2.40000000859426,4.0514246,5.0,9.0,4.13,0100,1.0,3264.0,2448.0,2.0,,0.0,0.0,33.0,0.0,N,59.8806666666667,E,30.3061666666667,0.0,16.33520599,09:01:09.73,T,341.8224299,6.0,902.0,8427.0,"(Binary data 8427 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,,2.4,7.99031476997579,0.03703703704,16.33520599,59.8806666666667,30.3061666666667,0.00376033504233997,57.2209676644141,33.0,59.8806666666667 30.3061666666667,1.89000224358841,8.28095631371564,1631 1223 881 881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0457.JPG,12.44,IMG_0457.JPG,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0,3715116,2013:04:23 11:01:30+02:00,2023:05:08 01:21:25+02:00,2023:05:08 01:21:25+02:00,100755,JPEG,JPG,image/jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3264 2448,7.990272,,,,MM,3264.0,2448.0,0.0,8.0,3.0,2 2,Apple,iPhone 5,1.0,72.0,72.0,2.0,6.1.3,2013:04:23 13:01:30,1.0,0.05,2.4,2.0,64.0,0221,2013:04:23 13:01:30,2013:04:23 13:01:30,1 2 3 0,0.0499990062408592,2.40000000859426,3.710762332,5.0,16.0,4.13,0100,1.0,3264.0,2448.0,2.0,,0.0,0.0,33.0,0.0,N,59.8806666666667,E,30.3061666666667,0.0,17.10131796,09:01:29.72,T,339.1213389,6.0,902.0,8665.0,"(Binary data 8665 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,,2.4,7.99031476997579,0.05,17.10131796,59.8806666666667,30.3061666666667,0.00376033504233997,57.2209676644141,33.0,59.8806666666667 30.3061666666667,1.89000224358841,7.49185309632967,1631 1223 881 881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0458.JPG,12.44,IMG_0458.JPG,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0,4152244,2013:04:23 11:01:54+02:00,2023:05:08 01:21:25+02:00,2023:05:08 01:21:25+02:00,100755,JPEG,JPG,image/jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3264 2448,7.990272,,,,MM,3264.0,2448.0,0.0,8.0,3.0,2 2,Apple,iPhone 5,1.0,72.0,72.0,2.0,6.1.3,2013:04:23 13:01:54,1.0,0.05,2.4,2.0,64.0,0221,2013:04:23 13:01:54,2013:04:23 13:01:54,1 2 3 0,0.0499990062408592,2.40000000859426,3.60431729,5.0,16.0,4.13,0100,1.0,3264.0,2448.0,2.0,,0.0,0.0,33.0,0.0,N,59.8806666666667,E,30.306,0.0,22.48156682,09:01:53.77,T,25.27236842,6.0,902.0,8013.0,"(Binary data 8013 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,,2.4,7.99031476997579,0.05,22.48156682,59.8806666666667,30.306,0.00376033504233997,57.2209676644141,33.0,59.8806666666667 30.306,1.89000224358841,7.49185309632967,1631 1223 881 881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0459.JPG,12.44,IMG_0459.JPG,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0,2985647,2013:04:23 12:57:26+02:00,2023:05:08 01:21:25+02:00,2023:05:08 01:21:25+02:00,100755,JPEG,JPG,image/jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3264 2448,7.990272,,,,MM,3264.0,2448.0,0.0,8.0,3.0,2 2,Apple,iPhone 5,1.0,72.0,72.0,2.0,6.1.3,2013:04:23 14:57:26,1.0,0.000386996904,2.4,2.0,50.0,0221,2013:04:23 14:57:26,2013:04:23 14:57:26,1 2 3 0,0.000387000132294488,2.40000000859426,10.7954866,5.0,16.0,4.13,0100,1.0,3264.0,2448.0,2.0,,0.0,0.0,33.0,0.0,N,59.8796666666667,E,30.3106666666667,0.0,41.57007126,10:57:26.2,T,267.0954357,6.0,902.0,8700.0,"(Binary data 8700 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,,2.4,7.99031476997579,0.000386996904,41.57007126,59.8796666666667,30.3106666666667,0.00376033504233997,57.2209676644141,33.0,59.8796666666667 30.3106666666667,1.89000224358841,14.8614591664538,1631 1223 881 881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0460.JPG,12.44,IMG_0460.JPG,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0,399479,2015:04:05 15:56:10+02:00,2023:05:08 01:21:25+02:00,2023:05:08 01:21:25+02:00,100755,JPEG,JPG,image/jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1280 960,1.2288,,,,MM,1280.0,960.0,0.0,8.0,3.0,2 2,Apple,iPhone 5,6.0,72.0,72.0,2.0,6.1.3,2015:04:05 16:56:10,1.0,0.06666666667,2.4,2.0,800.0,0221,2013:04:23 21:27:27,2013:04:23 21:27:27,1 2 3 0,0.0666659985042524,2.40000000859426,-0.6806509026,5.0,32.0,2.18,0100,1.0,1280.0,960.0,2.0,,0.0,0.0,35.0,0.0,N,59.8493333333333,E,30.3211666666667,0.0,19.37149817,17:27:24.14,T,326.5720721,6.0,940.0,9082.0,"(Binary data 9082 bytes, use -b option to extract)",XMP Core 5.1.2,,,,,,,,,,,,,,,,,,2.4,16.0550458715596,0.06666666667,19.37149817,59.8493333333333,30.3211666666667,0.00187145280488369,54.4322690915858,34.9999999999999,59.8493333333333 30.3211666666667,1.05809062429962,3.43295940720397,,f99c7e0fc7a6cd75f6177fe24c8b05a8,b0cc2ef6ebfd34ce12a1e40c245e4d50,2 2 0 0,2015:04:05 16:56:10+03:00,Сергей,4.0,%G,4.0,Сергей,f99c7e0fc7a6cd75f6177fe24c8b05a8,1280.0,960.0,pixel,Face,1160079841.0,2.0,295.0,,270.0,0.492,0.538,normalized,0.5,0.717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0463.JPG,12.44,IMG_0463.JPG,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0,2318191,2013:04:26 07:44:10+02:00,2023:05:08 01:21:25+02:00,2023:05:08 01:21:25+02:00,100755,JPEG,JPG,image/jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3264 2448,7.990272,,,,MM,3264.0,2448.0,0.0,8.0,3.0,2 2,Apple,iPhone 5,3.0,72.0,72.0,2.0,6.1.3,2013:04:26 09:44:10,1.0,0.06666666667,2.4,2.0,500.0,0221,2013:04:26 09:44:10,2013:04:26 09:44:10,1 2 3 0,0.0666659985042524,2.40000000859426,0.007014610744,5.0,16.0,4.13,0100,1.0,3264.0,2448.0,2.0,,0.0,0.0,33.0,0.0,N,55.9133333333333,E,37.554,0.0,190.7412935,05:44:08.55,T,79.95488722,6.0,902.0,6615.0,"(Binary data 6615 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,,2.4,7.99031476997579,0.06666666667,190.7412935,55.9133333333333,37.554,0.00376033504233997,57.2209676644141,33.0,55.9133333333333 37.554,1.89000224358841,4.11103131231661,1631 1223 881 881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
